UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature_difference [K],Power [W],Wear_Torque_Interaction,Air temperature [K]_rolling_mean_3,Air temperature [K]_rolling_std_3,Process temperature [K]_rolling_mean_3,Process temperature [K]_rolling_std_3,Rotational speed [rpm]_rolling_mean_3,Rotational speed [rpm]_rolling_std_3,Torque [Nm]_rolling_mean_3,Torque [Nm]_rolling_std_3,Air temperature [K]_rolling_mean_5,Air temperature [K]_rolling_std_5,Process temperature [K]_rolling_mean_5,Process temperature [K]_rolling_std_5,Rotational speed [rpm]_rolling_mean_5,Rotational speed [rpm]_rolling_std_5,Torque [Nm]_rolling_mean_5,Torque [Nm]_rolling_std_5,Type_Ordinal
7128,L54307,L,300.6,310.0,1438,53.8,103,0,0,0,0,0,0,9.399999999999977,8101.581022979406,5541.4,300.6333333333334,0.057735026830570794,310.03333333333336,0.057735026916952835,1413.6666666666667,142.07157820384793,48.09999999999999,12.376994788719697,300.71999999999997,0.13038404811865822,310.16,0.18165902126092953,1537.0,221.97071878966173,41.839999999999996,13.478612688255483,1
7129,L54308,L,300.6,310.0,1511,36.9,105,0,0,0,0,0,0,9.399999999999977,5838.744194476238,3874.5,300.6,0.0,310.0,0.0,1497.0,53.39475629683815,41.533333333333324,10.728622154467367,300.66,0.08944271911866163,310.08000000000004,0.13038404812375484,1524.0,221.01696767442786,41.14,13.661734882510414,1
7130,L54309,L,300.6,310.0,1635,31.0,107,0,0,0,0,0,0,9.399999999999977,5307.720788239955,3317.0,300.6,0.0,310.0,0.0,1528.0,99.59417653657636,40.566666666666656,11.833990592075354,300.62,0.044721359583863196,310.02000000000004,0.04472135960451267,1477.4,140.10817249539403,42.44,11.874889473169914,1
7131,L54310,L,300.6,309.9,1428,48.8,109,0,0,0,0,0,0,9.299999999999955,7297.5427431706585,5319.2,300.6,0.0,309.96666666666664,0.057735026913268955,1524.6666666666667,104.1745330363044,38.899999999999984,9.06697303403924,300.6,0.0,309.97999999999996,0.04472135960257749,1510.8,84.49082790456653,40.88,9.897322870352458,1
7132,M21991,M,300.5,309.8,1410,44.4,111,0,0,0,0,0,0,9.300000000000011,6555.875549511181,4928.4,300.56666666666666,0.05773502682850322,309.9,0.09999999999457737,1491.0,125.03199590504322,41.399999999999984,9.271461589199124,300.58000000000004,0.04472135958043134,309.93999999999994,0.08944271912529435,1484.4,92.54350328358592,42.98,9.130279294742387,2
7133,L54312,L,300.5,309.9,1423,47.9,114,0,0,0,0,0,0,9.399999999999977,7137.876532539713,5460.599999999999,300.5333333333333,0.057735026827448924,309.8666666666667,0.057735026907722614,1420.3333333333333,9.291573243109939,47.033333333333324,2.3245071162136983,300.56000000000006,0.05477225577394623,309.91999999999996,0.08366600267993234,1481.4,94.64301347695496,41.8,7.64231640276701,1
7134,M21993,M,300.5,309.9,1552,41.3,116,0,0,0,0,0,0,9.399999999999977,6712.284975757904,4790.799999999999,300.5,0.0,309.8666666666667,0.057735026907722614,1461.6666666666667,78.50053078376013,44.533333333333324,3.3020195840315862,300.54,0.05477225577251664,309.9,0.0707106781494219,1489.6,99.50025125595955,42.68,7.176141024255417,2
7135,M21994,M,300.5,310.0,1406,50.2,119,0,0,0,0,0,0,9.5,7391.24598005173,5973.8,300.5,0.0,309.93333333333334,0.05773502691136548,1460.3333333333333,79.83942217558983,46.46666666666666,4.619884558441711,300.52000000000004,0.04472135957519537,309.9,0.0707106781494219,1443.8,61.157174558665446,46.519999999999996,3.61897775621805,2
7136,L54315,L,300.5,309.9,1443,48.3,122,0,0,0,0,0,0,9.399999999999977,7298.642300599415,5892.599999999999,300.5,0.0,309.93333333333334,0.05773502691136548,1467.0,75.90125163657537,46.59999999999999,4.687216658102635,300.5,0.0,309.9,0.0707106781494219,1446.8,60.55328232225794,46.42,3.546406632071546,1
7137,M21996,M,300.5,309.9,1343,63.7,124,0,0,0,0,0,0,9.399999999999977,8958.680802707288,7898.8,300.5,0.0,309.93333333333334,0.05773502691136548,1397.3333333333333,50.56019514729018,54.06666666666666,8.396626306638177,300.5,0.0,309.91999999999996,0.04472135959961514,1433.4,76.14000262673412,50.279999999999994,8.220827208985753,2
7138,M21997,M,300.6,310.0,1486,41.2,127,0,0,0,0,0,0,9.399999999999977,6411.2785116419545,5232.400000000001,300.53333333333336,0.057735026827448924,309.93333333333334,0.05773502691136548,1424.0,73.36893075409189,51.066666666666656,11.502318606843067,300.52,0.04472135957519537,309.93999999999994,0.054772255791832605,1446.0,79.1422769447473,48.940000000000005,9.19418294357909,2
7139,L54318,L,300.6,310.1,1297,50.0,130,0,0,0,0,0,0,9.5,6791.076119509936,6500.0,300.56666666666666,0.05773502682853194,310.0,0.09999999999772034,1375.3333333333333,98.56131763187858,51.633333333333326,11.338577218210768,300.54,0.05477225577251665,309.97999999999996,0.08366600268152936,1395.0,75.85182924622899,50.68,8.150889522009264,1
7140,L54319,L,300.6,310.1,1495,42.3,132,0,0,0,0,0,0,9.5,6622.320234134604,5583.599999999999,300.6,0.0,310.06666666666666,0.05773502691860608,1426.0,111.80787092149964,44.49999999999999,4.794788837894197,300.56,0.05477225577394623,310.0,0.10000000002398783,1412.8,88.47146432607002,49.1,8.989716347026786,1
7141,L54320,L,300.5,309.9,1382,46.5,134,0,0,0,0,0,0,9.399999999999977,6729.605623254696,6231.0,300.56666666666666,0.05773502682853194,310.03333333333336,0.11547005383689281,1391.3333333333333,99.32941826735954,46.26666666666666,3.8552993830996014,300.56,0.05477225577394623,310.0,0.10000000002398783,1400.6,87.46599339171242,48.739999999999995,9.065483991492162,1
7142,M22001,M,300.4,309.8,1356,44.4,136,0,0,0,0,0,0,9.400000000000034,6304.799464636283,6038.4,300.5,0.09999999994655209,309.93333333333334,0.15275252316239799,1411.0,73.89857914736068,44.4,2.09999999999876,300.54,0.08944271911346341,309.97999999999996,0.13038404812208262,1403.2,85.4967835652259,44.88,3.5095583767763614,2
7143,H36556,H,300.3,309.7,1452,41.5,139,0,0,0,0,0,0,9.399999999999977,6310.203004000459,5768.5,300.4,0.09999999994464073,309.8,0.09999999999164047,1396.6666666666667,49.65212315029501,44.133333333333326,2.5106440076857006,300.48,0.13038404811146936,309.92,0.17888543821235148,1396.4,78.31538801537717,44.94,3.432637469934908,3
7144,H36557,H,300.3,309.7,1582,30.8,144,0,0,0,0,0,0,9.399999999999977,5102.532900058493,4435.2,300.3333333333333,0.057735026820868826,309.73333333333335,0.057735026900978426,1463.3333333333333,113.4254527578888,38.899999999999984,7.163099887618115,300.41999999999996,0.13038404810964485,309.84000000000003,0.16733200531892237,1453.4,90.63001710249797,41.1,6.077417214574102,3
7145,M22004,M,300.4,309.8,1517,40.3,149,0,0,0,0,0,0,9.400000000000034,6402.052701215912,6004.7,300.3333333333333,0.057735026820868826,309.73333333333335,0.057735026900978426,1517.0,64.99999999999031,37.533333333333324,5.862024678669304,300.38,0.08366600266020975,309.78,0.08366600267595312,1457.8,93.63866722673426,40.7,6.044418913344912,2
7146,L54325,L,300.5,310.0,1413,44.5,152,0,0,0,0,0,0,9.5,6584.621122291527,6764.0,300.40000000000003,0.09999999994464073,309.8333333333333,0.15275252316041174,1504.0,85.24670081591862,38.533333333333324,7.0187843201887885,300.38,0.08366600266020975,309.8,0.12247448715493094,1464.0,88.23548039195501,40.3,5.61560326233983,1
7147,L54326,L,300.4,309.9,1496,31.8,154,0,0,0,0,0,0,9.5,4981.81196635655,4897.2,300.43333333333334,0.057735026824199905,309.9,0.09999999999474792,1475.3333333333333,54.99393905997345,38.86666666666665,6.470188044665163,300.38,0.08366600266020975,309.82,0.13038404811921286,1492.0,64.3855573867236,37.78,6.120212414614553,1
7148,L54327,L,300.3,309.8,1466,41.2,156,0,0,0,0,0,0,9.5,6324.989433423354,6427.200000000001,300.4,0.09999999994464073,309.90000000000003,0.09999999999474792,1458.3333333333333,42.02776859805992,39.16666666666666,6.589638330995718,300.38,0.08366600266020975,309.84000000000003,0.11401754252764501,1494.8,62.48759876966851,37.72,6.0759361418634175,1
7149,M22008,M,300.3,309.8,1617,40.8,158,0,0,0,0,0,0,9.5,6908.739236362386,6446.4,300.3333333333333,0.057735026820868826,309.8333333333333,0.05773502690627864,1526.3333333333333,79.93956050249513,37.93333333333332,5.315386470740205,300.38,0.08366600266020975,309.86,0.08944271912308907,1501.8,75.33724178651006,39.71999999999999,4.72408721342037,2
7150,L54329,L,300.2,309.8,1506,41.8,161,0,0,0,0,0,0,9.600000000000023,6592.192360586678,6729.799999999999,300.26666666666665,0.05773502681871921,309.8,0.0,1529.6666666666667,78.23255929171744,41.26666666666666,0.5033222956794816,300.34,0.11401754251350943,309.86,0.08944271912308907,1499.6,74.94197755596711,40.019999999999996,4.816845440742498,1
7151,L54330,L,300.2,309.8,1401,49.3,163,0,0,0,0,0,0,9.600000000000023,7232.920182286316,8035.9,300.23333333333335,0.057735026817607484,309.8,0.0,1508.0,108.01388799593664,43.96666666666666,4.6457866215882255,300.28,0.08366600265542926,309.82,0.04472135959424334,1497.2,78.51560354476734,40.98,6.209830915572632,1
7152,H36565,H,300.2,309.9,1906,22.9,165,0,0,0,0,0,0,9.699999999999989,4570.745039609838,3778.4999999999995,300.2,0.0,309.8333333333333,0.05773502690627864,1604.3333333333333,266.47388865202555,37.99999999999999,13.604043516542962,300.24,0.05477225575070698,309.82,0.04472135959424334,1579.2,198.84340572420066,39.199999999999996,9.759866802369892,3
7153,L54332,L,300.2,309.9,1566,36.4,170,0,0,0,0,0,0,9.699999999999989,5969.277369232894,6188.0,300.2,0.0,309.8666666666667,0.05773502690807135,1624.3333333333333,257.5040452756657,36.19999999999999,13.201136314726643,300.22,0.044721359548455505,309.84,0.05477225578740893,1599.2,189.4167363249591,38.239999999999995,9.75002564099203,1
7154,L54333,L,300.2,310.0,1493,47.3,172,0,0,0,0,0,0,9.800000000000011,7395.193914819742,8135.599999999999,300.2,0.0,309.93333333333334,0.057735026911714206,1655.0,220.41551669517006,35.533333333333324,12.223065627465468,300.2,0.0,309.88,0.08366600267855356,1574.4,194.55153558890015,39.54,10.575112292548097,1
7155,L54334,L,300.3,310.1,1483,39.9,174,0,0,0,0,0,0,9.800000000000011,6196.445934013972,6942.599999999999,300.23333333333335,0.057735026817648506,310.0,0.09999999999792167,1514.0,45.31004303682336,41.19999999999999,5.565069631190124,300.22,0.044721359548455505,309.94,0.11401754252946474,1569.8,196.83165395839936,39.16,10.50752111584849,1
7156,M22015,M,300.2,309.9,1569,31.2,176,0,0,0,0,0,0,9.699999999999989,5126.3252284216815,5491.2,300.2333333333333,0.057735026817648506,310.0,0.09999999999792167,1515.0,47.03190406520647,39.466666666666654,8.05874266454314,300.21999999999997,0.044721359548455505,309.96000000000004,0.08944271912538493,1603.4,173.80535089576233,35.540000000000006,9.174039459256893,2
7157,M22016,M,300.2,310.0,1664,30.7,179,0,0,0,0,0,0,9.800000000000011,5349.587746336796,5495.3,300.23333333333335,0.057735026817648506,310.0,0.09999999999792167,1572.0,90.53728513711235,33.93333333333332,5.173329037798358,300.21999999999997,0.044721359548455505,309.98,0.08366600268104828,1555.0,72.84572739700718,37.1,6.858206762704245,2
7158,L54337,L,300.2,310.0,1486,40.1,182,0,0,0,0,0,0,9.800000000000011,6240.103599923358,7298.2,300.2,0.0,309.96666666666664,0.05773502691351512,1573.0,89.06739021661511,33.99999999999999,5.288667128870407,300.21999999999997,0.044721359548455505,310.0,0.07071067815194813,1539.0,78.3996173459991,37.839999999999996,6.962614451483158,1
7159,L54338,L,300.2,310.0,1389,53.6,184,0,0,0,0,0,0,9.800000000000011,7796.427656560717,9862.4,300.2,0.0,310.0,0.0,1513.0,139.47401191619457,41.46666666666666,11.511009223058066,300.22,0.044721359548455505,310.0,0.07071067815194813,1518.2,103.44902126167788,39.1,9.285203282642868,1
7160,L54339,L,300.1,310.0,1511,41.7,186,0,0,0,0,0,0,9.899999999999977,6598.255634408107,7756.200000000001,300.1666666666667,0.057735026815301974,310.0,0.0,1462.0,64.44377394286266,45.133333333333326,7.375861531599402,300.17999999999995,0.04472135954492515,309.98,0.04472135960166713,1523.8,101.81208179778608,39.46,9.358578951956426,1
7161,M22020,M,300.2,310.1,1485,40.5,188,0,0,0,0,0,0,9.900000000000034,6298.1078722841385,7614.0,300.1666666666667,0.057735026815301974,310.03333333333336,0.05773502691705953,1461.6666666666667,64.25988899252874,45.26666666666666,7.241776945841945,300.17999999999995,0.04472135954492515,310.02,0.04472135960354512,1507.0,99.39064342280456,41.32,8.153036244246772,2
7162,L54341,L,300.2,310.2,1440,42.9,191,0,0,0,0,0,0,10.0,6469.167592272102,8193.9,300.1666666666667,0.057735026815301974,310.09999999999997,0.10000000000090595,1478.6666666666667,35.92121007611123,41.699999999999996,1.1999999999977133,300.18,0.04472135954492515,310.06,0.08944271912768476,1462.2,48.26696592908118,43.760000000000005,5.608743174722932,1
7163,L54342,L,300.2,310.2,1378,43.9,193,0,0,0,0,0,0,10.0,6334.937810159721,8472.699999999999,300.2,0.0,310.1666666666667,0.05773502692403347,1434.3333333333333,53.72460640462724,42.43333333333333,1.7473789896092555,300.18,0.04472135954492515,310.1,0.10000000002558622,1440.6,58.114542069942196,44.52,5.23373671481485,1
7164,M22023,M,300.1,310.1,1501,39.3,195,0,0,0,0,0,0,10.0,6177.345050680146,7663.499999999999,300.1666666666667,0.057735026815301974,310.1666666666667,0.05773502692403347,1439.6666666666667,61.50067750303331,42.033333333333324,2.41936630821541,300.15999999999997,0.05477225574494776,310.12,0.0836660026844742,1463.0,54.74029594365638,41.66,1.8352111595131018,2
7165,M22024,M,300.2,310.1,1474,44.0,198,0,0,0,0,0,0,9.900000000000034,6791.704438040655,8712.0,300.1666666666667,0.057735026815301974,310.1333333333333,0.05773502692228178,1451.0,64.64518543556646,42.399999999999984,2.685144316418494,300.18,0.04472135954492515,310.14,0.05477225579871789,1455.6,48.80881068003075,42.12,2.1147103820621265,2
7166,L54345,L,300.2,310.1,1392,47.9,201,0,0,0,0,0,0,9.900000000000034,6982.37816816253,9627.9,300.1666666666667,0.057735026815301974,310.1,0.0,1455.6666666666667,56.76559991167284,43.73333333333332,4.306197084821814,300.18,0.04472135954492515,310.14,0.05477225579871789,1437.0,52.39274758971019,43.6,3.070830506556996,1
7167,M22026,M,300.3,310.2,1429,44.7,203,0,0,0,0,0,0,9.899999999999977,6689.110493949924,9074.1,300.23333333333335,0.057735026817648506,310.1333333333334,0.05773502692224076,1431.6666666666667,41.06498914321193,45.533333333333324,2.0792626898321203,300.2,0.07071067811656177,310.14,0.05477225579871789,1434.8,52.46617958265194,43.959999999999994,3.073759912550269,2
7168,L54347,L,300.3,310.3,1362,60.3,206,1,0,0,0,1,0,10.0,8600.48688032049,12421.8,300.26666666666665,0.05773502681882998,310.2,0.10000000000384997,1394.3333333333333,33.560889936533485,50.96666666666666,8.23974109625588,300.22,0.0836660026525834,310.15999999999997,0.08944271912996749,1431.6,57.08152065247633,47.239999999999995,7.921363518990938,1
7169,L54348,L,300.3,310.3,1704,29.5,0,0,0,0,0,0,0,10.0,5264.052650355058,0.0,300.3,0.0,310.26666666666665,0.057735026929050616,1498.3333333333333,181.23557413855627,44.83333333333332,15.400432894348388,300.26,0.0547722557521716,310.2,0.10000000002762796,1472.2,136.17709058427954,45.28,10.993725483201807,1
7170,L54349,L,300.3,310.2,1492,52.3,2,0,0,0,0,0,0,9.899999999999977,8171.450043595242,104.6,300.3,0.0,310.26666666666665,0.057735026929050616,1519.3333333333333,172.6306268694293,47.36666666666665,15.981656151141783,300.28000000000003,0.04472135955380825,310.22,0.08366600268691837,1475.8,136.4741733808968,46.94,11.37224691958456,1
7171,M22030,M,300.3,310.2,1442,39.5,4,0,0,0,0,0,0,9.899999999999977,5964.732531860701,158.0,300.3,0.0,310.23333333333335,0.05773502692734815,1546.0,139.09708839511634,40.43333333333332,11.428619047519595,300.3,0.0,310.24,0.054772255802463095,1485.8,130.49980842897463,45.26,11.807116498112517,2
7172,M22031,M,300.2,310.2,1438,51.5,7,0,0,0,0,0,0,10.0,7755.2309048966445,360.5,300.2666666666667,0.05773502681882998,310.2,0.0,1457.3333333333333,30.088757590371507,47.76666666666665,7.170309151865632,300.28000000000003,0.04472135955380825,310.23999999999995,0.054772255802463095,1487.6,129.57931933761296,46.62,12.114123988138827,2
7173,M22032,M,300.1,310.1,1402,46.6,10,0,0,0,0,0,0,10.0,6841.676705183756,466.0,300.2,0.09999999994080143,310.1666666666667,0.05773502692386118,1427.3333333333333,22.030282189117223,45.86666666666665,6.0335174925849,300.24,0.0894427191001038,310.2,0.07071067815773664,1495.6,120.8254939985725,43.879999999999995,9.51745764371983,2
7174,L54353,L,300.1,310.1,1684,30.8,13,0,0,0,0,0,0,10.0,5431.520482742417,400.40000000000003,300.1333333333333,0.05773502681402205,310.1333333333333,0.05773502692210948,1508.0,153.47964034359347,42.96666666666666,10.817732356336418,300.2,0.09999999999851293,310.16,0.05477225579951052,1491.6,112.22655657195882,44.14,9.031777233745359,1
7175,L54354,L,300.2,310.2,1530,48.5,15,0,0,0,0,0,0,10.0,7770.729428654353,727.5,300.1333333333334,0.05773502681402205,310.1333333333334,0.05773502692210948,1538.6666666666667,141.19962228466525,41.96666666666666,9.717166939665482,300.17999999999995,0.08366600265068869,310.15999999999997,0.05477225579951052,1499.2,113.53942046707424,43.38,8.304035163702107,1
7176,L54355,L,300.1,310.1,1569,43.5,17,0,0,0,0,0,0,10.0,7147.280366549458,739.5,300.1333333333334,0.05773502681402205,310.1333333333334,0.05773502692210948,1594.3333333333333,80.0645572855563,40.93333333333333,9.124874428359426,300.14,0.05477225574351233,310.14,0.05477225579879573,1524.6,111.73540173104975,44.18,8.024774140123881,1
7177,L54356,L,300.1,310.1,1650,31.6,19,0,0,0,0,0,0,10.0,5460.088031939061,600.4,300.1333333333334,0.05773502681402205,310.1333333333334,0.05773502692210948,1583.0,61.21274377120166,41.19999999999999,8.681589716174939,300.12,0.044721359539693945,310.12,0.04472135960826314,1567.0,110.87831167545382,40.2,8.412193530821884,1
7178,L54357,L,300.2,310.2,1415,49.6,21,0,0,0,0,0,0,10.0,7349.651293318201,1041.6000000000001,300.1333333333333,0.05773502681402205,310.1333333333333,0.05773502692210948,1544.6666666666667,119.37476003465778,41.566666666666656,9.154416056381084,300.14,0.054772255743512334,310.14,0.05477225579879573,1569.6,106.09099867566086,40.8,9.064491160567231,1
7179,L54358,L,300.2,310.2,1600,31.5,23,0,0,0,0,0,0,10.0,5277.875658030853,724.5,300.1666666666667,0.057735026815224036,310.1666666666667,0.05773502692383246,1555.0,123.79418403139461,37.566666666666656,10.421292306299042,300.15999999999997,0.05477225574493025,310.15999999999997,0.054772255799510526,1552.8,88.66622806908542,40.94,8.874852111443968,1
7180,L54359,L,300.2,310.1,1523,42.3,25,0,0,0,0,0,0,9.900000000000034,6746.350312098329,1057.5,300.2,0.0,310.1666666666667,0.05773502692383246,1512.6666666666667,92.93187468964634,41.13333333333332,9.106224977087257,300.16,0.05477225574493025,310.14,0.05477225579879573,1551.4,89.17006224063698,39.7,7.938198788138379,1
7181,M22040,M,300.2,310.2,1628,30.3,27,0,0,0,0,0,0,10.0,5165.657968444625,818.1,300.2,0.0,310.1666666666667,0.05773502692383246,1583.6666666666667,54.37217425606705,34.69999999999999,6.609084656742869,300.17999999999995,0.04472135954490369,310.15999999999997,0.054772255799510526,1563.2,95.74288485312667,37.06,8.531295329550021,2
7182,L54361,L,300.2,310.3,1331,52.1,30,0,0,0,0,0,0,10.100000000000023,7261.801890748318,1563.0,300.2,0.0,310.2,0.10000000000382155,1494.0,150.60876468518953,41.566666666666656,10.918485853511369,300.2,0.0,310.2,0.07071067815773664,1499.4,125.19704469355129,41.160000000000004,10.043306228528602,1
7183,L54362,L,300.3,310.3,2158,16.8,32,0,0,0,0,0,0,10.0,3796.5518900101933,537.6,300.23333333333335,0.05773502681768543,310.2666666666667,0.05773502692908343,1705.6666666666667,418.93476023520907,33.066666666666656,17.811887416366833,300.21999999999997,0.04472135954843405,310.21999999999997,0.0836660026869222,1648.0,307.7815783961072,34.6,13.32741535332348,1
7184,L54363,L,300.2,310.3,1445,50.9,34,0,0,0,0,0,0,10.100000000000023,7702.190348928535,1730.6,300.2333333333333,0.05773502681768543,310.3,0.0,1644.6666666666667,448.19898854563706,39.93333333333333,20.043037028687237,300.21999999999997,0.04472135954843405,310.24,0.08944271913179781,1617.0,321.3323824328931,38.48,14.927223452471052,1
7185,M22044,M,300.2,310.3,1593,36.1,36,0,0,0,0,0,0,10.100000000000023,6022.15037359281,1299.6000000000001,300.23333333333335,0.05773502681768543,310.3,0.0,1732.0,376.27516527137254,34.599999999999994,17.099415194678265,300.22,0.04472135954843405,310.28000000000003,0.04472135961547401,1631.0,317.7176419401338,37.24,14.787427091958966,2
